Index,AlbumName,Artist,Explicit,Genre,TrackCount
1102,A Total Embrace: The Composer,"Leonard Bernstein, Al De Sio, Alan Titus, Antonia Butler, Arch Johnson, Art Smith, Barbara Cook, Benny Goodman, Boris Karloff, Camerata Singers, Carmen Gutierrez, Carol Lawrence, Carole D'Andrea, Chita Rivera, Columbia Jazz Combo, Columbus Boychoir, Cris Alexander, David Johnson, David Winters, Eddie Roll, Elizabeth Taylor, Erne Castaldo, Felicia Montealegre, Frank Green, Gene Gavin, George Marcy, Grover Dale, Hank Brunjes, Irra Petina, Isaac Stern, Isabella Hoopes, Jack Fletcher, Jack Murray, Jacquelyn McKeever, Jamie Sanchez, Jay Norman, Jenny Tourel, John Bogart, John Bogart, John Harkins, John Ostendorf, Jordan Bentley, Joseph Buloff, Julian Patrick, Julie Oser, Ken Le Roy, Larry Kert, Lee Becker, Liane Plane, Lowell Harris, Lynn Ross, Marilyn Cooper, Marilyn D'Honau, Mark Brown, Martin Charnin, Max Adrian, Max Goberman, Michael Clarke, Michele Burke, Mickey Calin, Mickey Calin & The Jets, Nancy Williams, Nanette Rosen, New York City Ballet Orchestra, New York Philharmonic, Noel Schwartz, Norman Roland, Norman Scribner Choir, Philippe Entremont, Reri Grist, Robert Mesrobian, Robert Rounseville, Ronnie Lee, Rosalind Russell, Sam Kirkham, Sydney Chaplin, Ted Beniades, The Berkshire Boy Choir, The Jets, The Pirates, The Sharks, The Symphony of the Air, Tommy Abbott, Tony Mordente, William Bramley, William Chapman, William Olvis & Wilma Curley",notExplicit,Classical,48
1103,Sam Smith Diva Boy,Sam Smith,notExplicit,Pop,10
1104,The Call of the Wildest,"Louis Prima, Sam Butera & The Witnesses & Keely Smith",notExplicit,Jazz,14
1105,Live at the Spectator,Sam Smith,notExplicit,Pop,8
1106,Smooth Jazz All Stars Play the Music of Sam Smith,Smooth Jazz All Stars,notExplicit,Jazz,11
1107,Hey Boy! Hey Girl! (Music from the Soundtrack),"Louis Prima, Sam Butera & The Witnesses & Keely Smith",notExplicit,Soundtrack,13
1108,"Live in Manchester, 8/12/2018",Sam Smith,explicit,Blues,7
1109,Las Vegas Prima Style (Live),"Louis Prima, Sam Butera & The Witnesses & Keely Smith",notExplicit,Jazz,9
1110,"Team Ball Player Thing - Single (feat. Lorde, Kimbra, Brooke Fraser, Gin Wigmore, Broods, Daniel Bedingfield, The Naked and Famous, Sam McCarty, Sahara Adams, Jemaine Clement, Savage, Jon Toogood, Jason Kerrison, Dave Dobbyn, James Reid, Matiu Walters, Dave Baxter, Hollie Smith, Jupiter Project, Boh Runga, K-ONE, Lizzie Marvelly, Carley Binding, Jesse Griffen, Brooke Howard-Smith, Tom Furniss, Joseph Moore, PNC, Peter Urlich & Julia Deans) - Single",#KiwisCureBatten,notExplicit,Pop,2
1111,La La La (Originally Performed by Naughty Boy and Sam Smith) - Single,Playback Universe,notExplicit,Pop,2
1112,La La La (feat. Sam Smith) - EP,Naughty Boy,notExplicit,Pop,5
1113,Stay With Me (As Originally Performed by Sam Smith) - Single,Curtis Jarvis,notExplicit,Singer/Songwriter,1
1114,BADLANDS (Deluxe Edition),Halsey,explicit,Alternative,16
1115,Manic,Halsey,explicit,Alternative,16
1116,hopeless fountain kingdom (Deluxe),Halsey,explicit,Alternative,16
1117,hopeless fountain kingdom (Deluxe),Halsey,explicit,Alternative,17
1118,Room 93 - EP,Halsey,notExplicit,Alternative,5
1119,BADLANDS,Halsey,explicit,Alternative,11
1120,Without Me - Single,Halsey,explicit,Alternative,1
1121,Eastside (Acoustic) - Single,"benny blanco, Halsey & Khalid",notExplicit,Pop,1
1122,Nightmare - Single,Halsey,explicit,Alternative,1
1123,Without Me - Single,Halsey,cleaned,Alternative,1
1124,11 Minutes (feat. Travis Barker) - Single,YUNGBLUD & Halsey,explicit,Alternative,1
1125,hopeless fountain kingdom (Deluxe),Halsey,cleaned,Alternative,16
1126,hopeless fountain kingdom,Halsey,explicit,Alternative,13
1127,Without Me (feat. Juice WRLD) - Single,Halsey,explicit,Alternative,1
1128,hopeless fountain kingdom (Deluxe),Halsey,cleaned,Alternative,17
1129,Without Me (ILLENIUM Remix) - Single,Halsey,explicit,Dance,1
1130,Nightmare - Single,Halsey,cleaned,Alternative,1
1131,Bad at Love (Remixes) - EP,Halsey,notExplicit,Dance,5
1132,11 Minutes (feat. Travis Barker) - Single,YUNGBLUD & Halsey,cleaned,Alternative,1
1133,Alone (Calvin Harris Remix) [feat. Stefflon Don] - Single,Halsey,notExplicit,Dance,2
1134,Alone (feat. Big Sean & Stefflon Don) [Remixes] - Single,Halsey,notExplicit,Dance,2
1135,Without Me (feat. Juice WRLD) - Single,Halsey,cleaned,Alternative,1
1136,Castle (The Huntsman: Winter's War Version) - Single,Halsey,notExplicit,Alternative,1
1137,Without Me (ILLENIUM Remix) - Single,Halsey,cleaned,Dance,1
1138,Complementary Colors - EP,Halsey,notExplicit,Dance,5
1139,hopeless fountain kingdom,Halsey,explicit,Alternative,14
1140,Tokyo Narita (Freestyle) - Single,Halsey & Lido,explicit,Alternative,1
1141,Room 93: The Remixes - Single,Halsey,notExplicit,Dance,3
1142,Now or Never (R3hab Remix) - Single,Halsey & R3HAB,notExplicit,Dance,1
1143,Closer (feat. Halsey) [Remixes] - EP,The Chainsmokers,notExplicit,Dance,6
1144,Room 93: 1 Mic 1 Take - Single,Halsey,notExplicit,Alternative,3
1145,hopeless fountain kingdom,Halsey,explicit,Alternative,13
1146,Tippett: A Child of Our Time,"City of Birmingham Chorus, City of Birmingham Symphony Orchestra, Simon Halsey & Sir Michael Tippett",notExplicit,Classical,30
1147,hopeless fountain kingdom (Deluxe),Halsey,cleaned,Alternative,16
1148,Schumann: Das Paradies und die Peri,"London Symphony Orchestra, London Symphony Chorus, Simon Halsey & Sir Simon Rattle",notExplicit,Classical,27
1149,Piano Dreamers Play Halsey,Piano Dreamers,notExplicit,Rock,11
1150,PORTUGUESE PIANO MUSIC volume 3,"Nancy Lee Harper, Carlos de Seixas, Domenico Scarlatti, João De Sousa Carvalho, Francisco Xavier Baptista, António Leal Moreira, Óscar da Silva, António de Lima Fragoso, Jose Vianna da Motta, Francisco Lacerda, Luis de Freitas Branco, Luiz Costa, Fernando Lopes-Graça, Halsey Stevens, Filipe Pires, Berta Alves de Sousa, Armando Jose Fernandes, Domingos Bomtempo, Joly Braga Santos, Rui Coelho, Amílcar Vasques Dias, Jorge Croner de Vasconcellos, Cláudio Carneyro, Constança Capdeville, EURICO THOMAZ DE LIMA, Sérgio Azevedo, Frederico De Freitas, Victor Macedo Pinto, António Pinho Vargas, Christopher Bochmann, Luís Pipa, Maria de Lurdes Martins, Candido Lima, Jorge Peixinho, Clotilde Rosa & João Pedro Oliveira",notExplicit,Classical,41
1151,The Frostbound Wood: Christmas Music by Peter Warlock,Allegri Singers & Louis Halsey,notExplicit,Classical,24
1152,There Was a Child,"City of Birmingham Symphony Chorus, CBSO Youth Chorus, CBSO Children's Chorus, Simon Halsey & City of Birmingham Symphony Orchestra",notExplicit,Classical,9
1153,Alone (feat. Stefflon Don) [Calvin Harris Remix] - Single,Halsey,notExplicit,Dance,1
1154,Alone (feat. Big Sean & Stefflon Don) - Single,Halsey,notExplicit,Alternative,1
1155,MCP Performs Halsey: Badlands,Molotov Cocktail Piano,notExplicit,Rock,11
1156,5 Seconds of Summer (Bonus Track Version),5 Seconds of Summer,notExplicit,Pop,16
1157,Sounds Good Feels Good (Deluxe),5 Seconds of Summer,notExplicit,Pop,17
1158,Youngblood (Deluxe),5 Seconds of Summer,explicit,Pop,16
1159,5 Seconds of Summer,5 Seconds of Summer,notExplicit,Pop,12
1160,LIVESOS (Bonus Track Version),5 Seconds of Summer,notExplicit,Pop,16
1161,Youngblood (Deluxe),5 Seconds of Summer,cleaned,Pop,16
1162,Teeth - Single,5 Seconds of Summer,notExplicit,Pop,1
1163,Easier - Single,5 Seconds of Summer,notExplicit,Pop,1
1164,Who Do You Love - Single,The Chainsmokers & 5 Seconds of Summer,explicit,Dance,1
1165,Meet You There Tour Live,5 Seconds of Summer,explicit,Pop,20
1166,13 Reasons Why (Season 3),"5 Seconds of Summer, YUNGBLUD & Alexander 23",explicit,Soundtrack,18
1167,5 Seconds of Summer (B-Sides and Rarities),5 Seconds of Summer,notExplicit,Pop,10
1168,Somewhere New - EP,5 Seconds of Summer,notExplicit,Pop,4
1169,Who Do You Love - Single,The Chainsmokers & 5 Seconds of Summer,cleaned,Dance,1
1170,She's Kinda Hot - EP,5 Seconds of Summer,notExplicit,Pop,4
1171,Unplugged - EP,5 Seconds of Summer,notExplicit,Pop,4
1172,Youngblood,5 Seconds of Summer,explicit,Pop,13
1173,Killer Queen - Single,5 Seconds of Summer,notExplicit,Pop,1
1174,Youngblood,5 Seconds of Summer,cleaned,Pop,13
1175,Lie to Me (feat. Julia Michaels) - Single,5 Seconds of Summer,notExplicit,Pop,1
1176,Easier (Remix) - Single,5 Seconds of Summer & Charlie Puth,notExplicit,Pop,1
1177,Youngblood (Acoustic) - Single,5 Seconds of Summer,notExplicit,Pop,1
1178,"Girls Talk Boys (Stafford Brothers Remix) [From ""Ghostbusters""] - Single",5 Seconds of Summer,notExplicit,Pop,1
1179,Youngblood (R3hab Remix) - Single,5 Seconds of Summer,notExplicit,Pop,2
1180,Want You Back (Acoustic) - Single,5 Seconds of Summer,explicit,Pop,1
1181,She Looks So Perfect (B-Sides),5 Seconds of Summer,notExplicit,Pop,9
1182,Lie to Me (Acoustic) - Single,5 Seconds of Summer,notExplicit,Pop,1
1183,Easier (Live From the Vault) - Single,5 Seconds of Summer,notExplicit,Pop,1
1184,Who Do You Love (R3HAB Remix) - Single,The Chainsmokers & 5 Seconds of Summer,explicit,Dance,1
1185,Easier (Seeb Remix) - Single,5 Seconds of Summer,notExplicit,Pop,1
1186,Sounds Good Feels Good (B-Sides and Rarities) - EP,5 Seconds of Summer,notExplicit,Pop,5
1187,Want You Back (Tritonal Remix) - Single,5 Seconds of Summer,explicit,Pop,1
1188,Want You Back (Acoustic) - Single,5 Seconds of Summer,cleaned,Pop,1
1189,Amnesia - EP,5 Seconds of Summer,notExplicit,Pop,4
1190,Good Girls - EP,5 Seconds of Summer,notExplicit,Pop,4
1191,Good Girls (B-Sides) - Single,5 Seconds of Summer,notExplicit,Pop,3
1192,Sounds Good Feels Good,5 Seconds of Summer,notExplicit,Pop,14
1193,She Looks So Perfect - EP,5 Seconds of Summer,notExplicit,Pop,4
1194,LIVESOS (B-Sides and Rarities) - Single,5 Seconds of Summer,notExplicit,Pop,3
1195,Amnesia (B-Sides) - Single,5 Seconds of Summer,notExplicit,Pop,3
1196,She Looks So Perfect - Single,5 Seconds of Summer,notExplicit,Pop,3
1197,She Looks So Perfect - EP,5 Seconds of Summer,notExplicit,Pop,4
1198,Believe (Deluxe Edition),Justin Bieber,notExplicit,Pop,18
1199,My World 2.0 (Bonus Track Version),Justin Bieber,notExplicit,Pop,13
1200,My World,Justin Bieber,notExplicit,Pop,11
1201,Never Say Never (The Remixes) - EP,Justin Bieber,notExplicit,Pop,8
1202,Believe Acoustic,Justin Bieber,notExplicit,Pop,11
1203,Journals,Justin Bieber,explicit,Pop,18
1204,Purpose,Justin Bieber,notExplicit,Pop,14
1205,Eenie Meenie - Single,Sean Kingston & Justin Bieber,notExplicit,Pop,1
1206,Believe,Justin Bieber,notExplicit,Pop,15
1207,Under the Mistletoe,Justin Bieber,notExplicit,Holiday,12
1208,Purpose (Deluxe),Justin Bieber,notExplicit,Pop,19
1209,bad guy - Single,Billie Eilish & Justin Bieber,notExplicit,Alternative,1
1210,My World - EP,Justin Bieber,notExplicit,Pop,7
1211,I Don't Care (Chronixx & Koffee Remix) - Single,Ed Sheeran & Justin Bieber,notExplicit,Pop,1
1212,I Don't Care (Jonas Blue Remix) - Single,Ed Sheeran & Justin Bieber,notExplicit,Dance,1
1213,I Don't Care (Loud Luxury Remix) - Single,Ed Sheeran & Justin Bieber,notExplicit,Dance,1
1214,Friends - Single,Justin Bieber & BloodPop®,notExplicit,Pop,1
1215,My Worlds Acoustic,Justin Bieber,notExplicit,Pop,12
1216,Under the Mistletoe (Deluxe Edition),Justin Bieber,notExplicit,Holiday,17
1217,My World 2.0,Justin Bieber,notExplicit,Pop,10
1218,Sorry (Latino Remix) [feat. J Balvin] - Single,Justin Bieber,notExplicit,Pop,1
1219,As Long As You Love Me (Remixes) [feat. Big Sean],Justin Bieber,notExplicit,Dance,12
1220,Wait For a Minute - Single,Tyga & Justin Bieber,explicit,Hip-Hop/Rap,1
1221,"No Brainer (feat. Justin Bieber, Chance the Rapper & Quavo) - Single",DJ Khaled,explicit,Hip-Hop/Rap,1
1222,Beauty and a Beat (Remixes) [feat. Nicki Minaj],Justin Bieber,notExplicit,Dance,12
1223,Friends (Remix) [feat. Julia Michaels] - Single,Justin Bieber & BloodPop®,notExplicit,Pop,1
1224,Look Up Child,Lauren Daigle,notExplicit,Christian & Gospel,13
1225,How Can It Be,Lauren Daigle,notExplicit,Christian & Gospel,12
1226,How Can It Be (Deluxe Edition),Lauren Daigle,notExplicit,Christian & Gospel,17
1227,Behold,Lauren Daigle,notExplicit,Holiday,10
1228,Behold (Deluxe),Lauren Daigle,notExplicit,Holiday,13
1229,You Say (Piano/Vocal) - Single,Lauren Daigle,notExplicit,CCM,1
1230,Back to God - Single,Reba McEntire & Lauren Daigle,notExplicit,Country,1
1231,O' Lord (Radio Version) - Single,Lauren Daigle,notExplicit,Christian & Gospel,1
1232,Light of the World - Single,Lauren Daigle,notExplicit,Holiday,1
1233,How Can It Be (As Made Popular By Lauren Daigle) [Performance Track] - - EP,Ultimate Tracks,notExplicit,Christian & Gospel,4
1234,Come Alive (Dry Bones) [As Made Popular By Lauren Daigle] {Performance Track} - EP,Ultimate Tracks,notExplicit,Christian & Gospel,4
1235,Trust In You (Made Popular by Lauren Daigle) [Performance Track],Crossroads Performance Tracks,notExplicit,Christian & Gospel,7
1236,"Piano Dreamers Renditions of Lauren Daigle, Vol. 2 (Instrumental)",Piano Dreamers,notExplicit,Instrumental,13
1237,I Will Be Here (feat. Lauren Daigle) - Single,Geoffrey Andrews,notExplicit,Vocal,1
1238,MCP Performs Lauren Daigle: Look Up Child (Instrumental),Molotov Cocktail Piano,notExplicit,Instrumental,13
1239,Piano Dreamers Renditions of Lauren Daigle,Piano Dreamers,notExplicit,Christian & Gospel,12
1240,I Won't Let You Go (feat. Lauren Daigle) - Single,Switchfoot,notExplicit,Alternative,1
1241,How Can It Be [Made Popular by Lauren Daigle] (Performance Track),Crossroads Performance Tracks,notExplicit,Christian & Gospel,7
1242,First (Made Popular by Lauren Daigle) [Performance Track],Crossroads Performance Tracks,notExplicit,Christian & Gospel,7
1243,How Can It Be - EP,Lauren Daigle,notExplicit,Christian & Gospel,5
1244,Rescue (feat. Desirae Daigle) - Single,Jessica Lauren,notExplicit,Pop,1
1245,How Can It Be - Single,Lauren Daigle,notExplicit,Christian & Gospel,1
1246,Lullaby Renditions of Lauren Daigle (Instrumental),Lullaby Players,notExplicit,Children's Music,12
1247,You Say (Trap Remix Homage to Lauren Daigle) - Single,The Trap Remix Guys,notExplicit,Dance,1
1248,You Say (feat. Donovan Daigle) - Single,Jessica Lauren,notExplicit,R&B/Soul,1
1249,Dancing with a Stranger - Single,Sam Smith & Normani,notExplicit,Pop,1
1250,Love Lies (Snakehips Remix) - Single,Khalid & Normani,explicit,Soundtrack,1
1251,Motivation - Single,Normani,notExplicit,Pop,1
1252,Love Lies (Rick Ross Remix) - Single,"Khalid, Normani & Rick Ross",explicit,Pop,1
1253,Waves - Single,Normani & 6LACK,explicit,R&B/Soul,1
1254,Normani x Calvin Harris,"Normani, Calvin Harris",explicit,R&B/Soul,2
1255,Dancing with a Stranger (Acoustic) - Single,Sam Smith & Normani,notExplicit,Pop,1
1256,Love Lies (Rick Ross Remix) - Single,"Khalid, Normani & Rick Ross",cleaned,Pop,1
1257,best life - EP,NORMANI,notExplicit,Pop,6
1258,Dancing with a Stranger (Cheat Codes Remix) - Single,Sam Smith & Normani,notExplicit,Pop,1
1259,Normani x Calvin Harris - Single,"Normani, Calvin Harris",cleaned,R&B/Soul,2
1260,Love Lies (DJ Jibbs Unofficial Remix) [Khalid & Normani] - Single,DJ Jibbs,notExplicit,House,1
1261,Love Lies (Advection Unofficial Remix) [Khalid & Normani] - Single,Advection,notExplicit,Pop,1
1262,Love Lies (Khalid & Normani) [GottiRockSolid Unofficial Remix] - Single,GottiRockSolid,notExplicit,Pop,1
1263,Doo-Wops & Hooligans,Bruno Mars,notExplicit,Pop,10
1264,Unorthodox Jukebox,Bruno Mars,explicit,Pop,10
1265,24K Magic,Bruno Mars,notExplicit,Pop,9
1266,Doo-Wops & Hooligans (Deluxe Version),Bruno Mars,notExplicit,Pop,14
1267,Unorthodox Jukebox,Bruno Mars,cleaned,Pop,10
1268,Finesse (Remix) [feat. Cardi B] - Single,Bruno Mars,notExplicit,R&B/Soul,1
1269,Please Me - Single,Cardi B & Bruno Mars,explicit,Hip-Hop/Rap,1
1270,The Grenade Sessions - EP,Bruno Mars,notExplicit,Pop,5
1271,Just the Way You Are - Deluxe Single,Bruno Mars,notExplicit,Pop,4
1272,Versace On The Floor (Bruno Mars vs. David Guetta) - Single,Bruno Mars & David Guetta,notExplicit,Pop,1
1273,That's What I Like (Remix) [feat. Gucci Mane] - Single,Bruno Mars,notExplicit,Pop,1
1274,Please Me - Single,Cardi B & Bruno Mars,cleaned,Hip-Hop/Rap,1
1275,Locked Out of Heaven (Remixes) - EP,Bruno Mars,notExplicit,Dance,4
1276,Gorilla (feat. R Kelly & Pharrell) [G-Mix] - Single,Bruno Mars,explicit,Pop,1
1277,Treasure (Remixes) - EP,Bruno Mars,cleaned,Dance,5
1278,That's What I Like (PARTYNEXTDOOR Remix) - Single,Bruno Mars,notExplicit,Pop,1
1279,That's What I Like (Alan Walker Remix) - Single,Bruno Mars,notExplicit,Pop,1
1280,Finesse (Remixes) [feat. Cardi B] - Single,Bruno Mars,notExplicit,Dance,2
1281,That's What I Like (BLVK JVCK Remix) - Single,Bruno Mars,notExplicit,Pop,1
1282,24K Magic (R3hab Remix) - Single,Bruno Mars,notExplicit,Dance,1
1283,Gorilla (feat. R Kelly & Pharrell) [G-Mix] - Single,Bruno Mars,cleaned,Pop,1
1284,Uptown Funk (feat. Bruno Mars) [Trinidad James Remix] - Single,Mark Ronson,explicit,Pop,1
1285,Uptown Funk (feat. Bruno Mars) [Remixes] - EP,Mark Ronson,notExplicit,Pop,4
1286,Billionaire (feat. Bruno Mars) - Deluxe Single,Travie McCoy,explicit,Pop,3
1287,"Bubble Butt (feat. Bruno Mars, 2 Chainz, Tyga & Mystic) [Remix] - Single",Major Lazer,notExplicit,Electronic,1
1288,Bruno Mars - Single,Arsenal,explicit,Hip-Hop/Rap,1
1289,MCP Performs Bruno Mars: 24K Magic,Molotov Cocktail Piano,notExplicit,Instrumental,9
1290,MCP Performs the Greatest Hits of Bruno Mars,Molotov Cocktail Piano,notExplicit,Instrumental,14
1291,Youre Amazing Just the Way You Are (Bruno Mars Covers),Gavin Mikhail,notExplicit,Singer/Songwriter,12
1292,Lullaby Versions of Bruno Mars,Twinkle Twinkle Little Rock Star,notExplicit,Children's Music,12
1293,Tiny Tracks BRUNO MARS,Tiny Tracks,notExplicit,Children's Music,10
1294,Lullaby Renditions of Bruno Mars,Rockabye Baby!,notExplicit,Lullabies,13
1295,MSQ Performs Bruno Mars,Midnite String Quartet,notExplicit,Rock,8
1296,Uptown Funk (Downtown Remix) : A Tribute to Mark Ronson and Bruno Mars - Single,Disco Pirates,notExplicit,Dance,2
1297,Just the Way You Are (Bruno Mars Cover) - Single,HelenaMaria,notExplicit,Pop,1
1298,Smooth Jazz All Stars Play Bruno Mars,Smooth Jazz All Stars,notExplicit,Jazz,12
1299,Lullaby Renditions of Bruno Mars,Lullaby Baby Trio,notExplicit,Children's Music,12
1300,"Piano Dreamers Perform Bruno Mars, Vol. 2",Piano Dreamers,notExplicit,Instrumental,9
1301,Instrumental Covers of Bruno Mars,White Knight Instrumental,notExplicit,Instrumental,18
1302,Crash My Party,Luke Bryan,notExplicit,Country,13
1303,Tailgates & Tanlines,Luke Bryan,notExplicit,Country,14
1304,Kill the Lights,Luke Bryan,notExplicit,Country,13
1305,Spring Break...Here to Party,Luke Bryan,notExplicit,Country,14
1306,Tailgates & Tanlines,Luke Bryan,notExplicit,Country,14
1307,Doin' My Thing,Luke Bryan,notExplicit,Country,14
1308,I'll Stay Me,Luke Bryan,notExplicit,Country,11
1309,Spring Break...Checkin' Out,Luke Bryan,notExplicit,Country,11
1310,What Makes You Country,Luke Bryan,notExplicit,Country,15
1311,Knockin' Boots - Single,Luke Bryan,notExplicit,Country,1
1312,Crash My Party (Deluxe),Luke Bryan,notExplicit,Country,17
1313,Farm Tour…Here’s To the Farmer - EP,Luke Bryan,notExplicit,Country,5
1314,Kill the Lights (Deluxe),Luke Bryan,notExplicit,Country,16
1315,Run Run Rudolph - Single,Luke Bryan,notExplicit,Holiday,1
1316,O Holy Night - Single,Luke Bryan,notExplicit,Holiday,1
1317,What Makes You Country - Single,Luke Bryan,notExplicit,Country,1
1318,"Boys 'Round Here (Celebrity Mix) [feat. Jason Aldean, Luke Bryan, Ronnie Dunn, Miranda Lambert, Brad Paisley, Reba, Josh Turner, Keith Urban & Hank Williams, Jr.] - Single",Blake Shelton,notExplicit,Country,1
1319,Luke Bryan - Single,Elizabeth Lyons,notExplicit,Country,1
1320,Lullaby Renditions of Luke Bryan - Crash My Party,Baby Rockstar,notExplicit,Lullabies,13
1321,Luke Bryan (feat. Colt Ford) - Single,Cledus T. Judd,notExplicit,Comedy,1
1322,Lullaby Renditions of Luke Bryan - Kill the Lights,Baby Rockstar,notExplicit,Lullabies,13
1323,This Is How We Roll (Remix) [feat. Jason Derulo & Luke Bryan] - Single,Florida Georgia Line,notExplicit,Pop,1
1324,Lines Color & Form: Music of Bryan Johanson,Luke Trimble & Matthew Keating,notExplicit,Classical,14
